Time (sec),RPM,Air Temp (F),Coolant Temp (F),TPS (%),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Digital Input #1,Digital Input #2,Digital Input #3,Digital Input #4,Digital Input #5,Digital Input #6,Digital Input #7,Digital Input #8, Oil PSI,Fuel PSI,Digital Output #1,Digital Output #2,Digital Output #3,Digital Output #4,Digital Output #5,Digital Output #6,Digital Output #7,Digital Output #8,Digital Output #9,Digital Output #10,Injector Over Current #1,Injector Over Current #2,Injector Over Current #3,Injector Over Current #4,Injector Over Current #5,Injector Over Current #6,Injector Over Current #7,Injector Over Current #8,Coil Over Current #1,Coil Over Current #2,Coil Over Current #3,Coil Over Current #4,Coil Over Current #5,Coil Over Current #6,Coil Over Current #7,Coil Over Current #8,System Temperature (F),Sensor Error,Open Time Clip,Charge Time Clip,Non Driven Wheel Speed #1 (MPH),Non Driven Wheel Speed #2 (MPH),Avg Non Driven Wheel Speed (MPH),Measured AFR #1,Measured AFR #2,Target AFR,Measured #1-Target (AFR),Measured #2-Target (AFR),Lambda/AFR Status,Lambda/AFR STF #1 (%),Lambda/AFR STF #2 (%),Lambda/AFR LTF (%),Fuel Status,Ignition Status,
32.772,4983,129.4,183.4,8.4,8.95,13.20,2.52,10.5,530.0,1,0,0,0,0,1,0,0,33.72,37.69,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.33,15.49,14.17,-0.84,1.32,34816,100.0,100.0,100.0,0,0,
32.780,4982,129.4,183.4,8.4,8.77,13.20,2.45,10.2,530.0,1,0,0,0,0,1,0,0,33.50,37.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.32,15.49,14.23,-0.91,1.26,34816,100.0,100.0,100.0,0,0,
32.790,4982,129.4,183.4,8.4,8.87,13.20,2.45,10.2,530.0,1,0,0,0,0,1,0,0,32.95,37.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.33,15.58,14.23,-0.90,1.35,34816,100.0,100.0,100.0,0,0,
32.800,5017,129.4,183.4,8.4,8.79,13.20,2.50,10.4,530.0,1,0,0,0,0,1,0,0,32.90,37.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.36,15.52,14.23,-0.87,1.29,34816,100.0,100.0,100.0,0,0,
32.810,5029,129.4,183.4,8.4,8.68,13.20,2.63,11.0,530.0,1,0,0,0,0,1,0,0,33.38,37.63,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.38,15.41,14.13,-0.75,1.28,34816,100.0,100.0,100.0,0,0,
32.820,5024,129.4,183.4,8.4,8.78,13.20,2.76,11.6,530.0,1,0,0,0,0,1,0,0,32.09,37.56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.42,15.44,14.08,-0.66,1.35,34816,100.0,100.0,100.0,0,0,
32.830,5030,129.4,183.4,8.4,8.76,13.20,2.65,11.1,530.0,1,0,0,0,0,1,0,0,33.15,37.19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.41,15.32,14.10,-0.69,1.22,34816,100.0,100.0,100.0,0,0,
32.842,5044,129.4,183.4,8.4,8.68,13.20,2.68,11.2,530.0,1,0,0,0,0,1,0,0,34.27,37.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.42,15.14,14.08,-0.66,1.06,34816,100.0,100.0,100.0,0,0,
32.852,5043,129.4,183.4,8.4,8.74,13.20,2.80,11.8,530.0,1,0,0,0,0,1,0,0,32.92,37.63,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.42,15.16,14.04,-0.62,1.12,34816,100.0,100.0,100.0,0,0,
32.860,5043,129.4,183.4,8.5,8.76,13.20,2.80,11.8,530.0,1,0,0,0,0,1,0,0,33.40,37.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.39,15.17,14.04,-0.65,1.13,34816,100.0,100.0,100.0,0,0,
32.870,5019,129.4,183.4,8.5,8.72,13.20,2.71,11.4,530.0,1,0,0,0,0,1,0,0,33.02,37.13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.36,15.11,14.04,-0.68,1.07,34816,100.0,100.0,100.0,0,0,
32.877,5025,129.4,183.4,8.4,8.81,13.20,2.70,11.3,530.0,1,0,0,0,0,1,0,0,33.02,37.56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.32,15.10,14.13,-0.81,0.97,34816,100.0,100.0,100.0,0,0,
32.887,5047,129.4,183.4,8.5,8.77,13.20,2.63,11.0,530.0,1,0,0,0,0,1,0,0,32.80,37.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.29,15.10,14.10,-0.81,1.00,34816,100.0,100.0,100.0,0,0,
32.900,5039,129.4,183.4,8.5,8.78,13.20,2.71,11.4,530.0,1,0,0,0,0,1,0,0,33.27,37.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.26,15.08,14.04,-0.78,1.04,34816,100.0,100.0,100.0,0,0,
32.910,5010,129.4,183.4,8.4,8.83,13.20,2.68,11.3,530.0,1,0,0,0,0,1,0,0,33.42,37.63,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.22,15.05,14.05,-0.84,1.00,34816,100.0,100.0,100.0,0,0,
32.920,5010,129.4,183.4,8.4,8.94,13.20,2.68,11.3,530.0,1,0,0,0,0,1,0,0,32.09,37.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.17,14.99,14.05,-0.88,0.94,34816,100.0,100.0,100.0,0,0,
32.930,5005,129.4,183.4,8.5,8.86,13.20,2.49,10.4,530.0,1,0,0,0,0,1,0,0,33.32,37.56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.20,14.98,14.14,-0.94,0.84,34816,100.0,100.0,100.0,0,0,
32.940,5017,129.4,183.4,8.5,8.89,13.20,2.55,10.6,530.0,1,0,0,0,0,1,0,0,32.55,37.63,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.20,14.95,14.17,-0.97,0.78,34816,100.0,100.0,100.0,0,0,
32.950,5009,129.4,183.4,8.4,8.91,13.20,2.54,10.6,530.0,1,0,0,0,0,1,0,0,32.02,37.56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.22,15.13,14.13,-0.91,1.00,34816,100.0,100.0,100.0,0,0,
32.962,4993,129.4,183.4,8.4,8.99,13.20,2.51,10.5,530.0,1,0,0,0,0,1,0,0,34.15,37.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.24,15.20,14.16,-0.91,1.04,34816,100.0,100.0,100.0,0,0,
32.972,5013,129.4,183.4,8.4,8.86,13.20,2.43,10.1,530.0,1,0,0,0,0,1,0,0,32.63,37.63,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.30,15.17,14.20,-0.90,0.97,34816,100.0,100.0,100.0,0,0,
32.980,5013,129.4,183.4,8.4,8.92,13.20,2.43,10.1,530.0,1,0,0,0,0,1,0,0,32.88,37.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.36,15.33,14.20,-0.84,1.13,34816,100.0,100.0,100.0,0,0,
32.990,5039,129.4,183.4,8.4,8.78,13.20,2.51,10.5,530.0,1,0,0,0,0,1,0,0,33.52,37.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.42,15.45,14.14,-0.72,1.31,34816,100.0,100.0,100.0,0,0,
33.000,5047,129.4,183.4,8.5,8.79,13.20,2.68,11.3,530.0,1,0,0,0,0,1,0,0,32.45,37.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0.0,0.0,0.0,13.47,15.49,14.05,-0.59,1.44,34816,100.0,100.0,100.0,0,0,
33.010,5047,129.4,183.4,8.4,8.86,13.20,2.69,11.3,530.0,1,0,0,0,0,1,0,0,33.63,37.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.51,15.45,14.04,-0.53,1.41,34816,100.0,100.0,100.0,0,0,
33.020,5072,129.4,183.4,8.4,8.77,13.20,2.61,11.0,530.0,1,0,0,0,0,1,0,0,33.09,37.13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.49,15.35,14.04,-0.54,1.31,34816,100.0,100.0,100.0,0,0,
33.030,5085,129.4,183.4,8.5,8.72,13.20,2.76,11.7,530.0,1,0,0,0,0,1,0,0,34.00,37.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.55,15.17,13.95,-0.40,1.22,34816,100.0,100.0,100.0,0,0,
33.040,5085,129.4,183.4,8.4,8.85,13.20,2.76,11.7,530.0,1,0,0,0,0,1,0,0,32.72,37.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.54,15.05,13.95,-0.41,1.10,34816,100.0,100.0,100.0,0,0,
33.050,5081,129.4,183.4,8.4,8.87,13.20,2.69,11.4,530.0,1,0,0,0,0,1,0,0,33.00,37.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.49,15.11,13.91,-0.41,1.21,34816,100.0,100.0,100.0,0,0,
33.060,5070,129.4,183.4,8.4,8.79,13.20,2.65,11.2,530.0,1,0,0,0,0,1,0,0,34.40,37.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.48,15.05,13.92,-0.44,1.13,34816,100.0,100.0,100.0,0,0,
33.070,5080,129.4,183.4,8.5,8.88,13.20,2.73,11.5,530.0,1,0,0,0,0,1,0,0,32.67,37.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.42,14.96,13.97,-0.54,1.00,34816,100.0,100.0,100.0,0,0,
33.077,5065,129.4,183.4,8.5,8.94,13.20,2.64,11.2,530.0,1,0,0,0,0,1,0,0,33.34,37.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.35,15.01,13.92,-0.57,1.09,34816,100.0,100.0,100.0,0,0,
33.092,5053,129.4,183.4,8.4,8.80,13.20,2.55,10.8,530.0,1,0,0,0,0,1,0,0,33.72,37.19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.29,15.02,13.98,-0.69,1.04,34816,100.0,100.0,100.0,0,0,
33.102,5058,129.4,183.4,8.4,8.92,13.20,2.69,11.3,530.0,1,0,0,0,0,1,0,0,33.17,37.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.26,14.95,14.01,-0.75,0.94,34816,100.0,100.0,100.0,0,0,
33.110,5058,129.4,183.4,8.4,8.97,13.20,2.69,11.3,530.0,1,0,0,0,0,1,0,0,33.40,37.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.22,14.99,14.01,-0.79,0.98,34816,100.0,100.0,100.0,0,0,
33.120,5055,129.4,183.4,8.5,8.83,13.20,2.50,10.5,530.0,1,0,0,0,0,1,0,0,33.27,37.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.20,15.10,13.99,-0.79,1.10,34816,100.0,100.0,100.0,0,0,
33.130,5059,129.4,183.4,8.5,8.93,13.20,2.66,11.2,530.0,1,0,0,0,0,1,0,0,34.25,37.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.20,15.13,14.01,-0.81,1.12,34816,100.0,100.0,100.0,0,0,
33.140,5069,129.4,183.4,8.4,8.90,13.20,2.55,10.8,530.0,1,0,0,0,0,1,0,0,33.20,37.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.23,15.36,13.99,-0.76,1.37,34816,100.0,100.0,100.0,0,0,
33.150,5060,129.4,183.4,8.4,8.94,13.20,2.60,11.0,530.0,1,0,0,0,0,1,0,0,34.59,37.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.24,15.61,13.97,-0.72,1.65,34816,100.0,100.0,100.0,0,0,
33.162,5062,129.4,183.4,8.4,8.88,13.20,2.54,10.7,530.0,1,0,0,0,0,1,0,0,33.63,37.63,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.32,15.77,13.99,-0.68,1.78,34816,100.0,100.0,100.0,0,0,
33.170,5062,129.4,183.4,8.4,8.93,13.20,2.54,10.7,530.0,1,0,0,0,0,1,0,0,32.84,37.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.35,15.89,13.99,-0.65,1.90,34816,100.0,100.0,100.0,0,0,
33.180,5064,129.4,183.4,8.5,8.90,13.20,2.55,10.8,530.0,1,0,0,0,0,1,0,0,33.72,37.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.36,16.07,13.98,-0.62,2.09,34816,100.0,100.0,100.0,0,0,
33.190,5077,129.4,183.4,8.5,8.76,13.20,2.59,10.9,530.0,1,0,0,0,0,1,0,0,33.70,37.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.35,16.05,13.98,-0.63,2.07,34816,100.0,100.0,100.0,0,0,
33.197,5073,129.4,183.4,8.4,8.87,13.20,2.79,11.8,530.0,1,0,0,0,0,1,0,0,34.40,37.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.38,15.83,13.94,-0.56,1.90,34816,100.0,100.0,100.0,0,0,
33.210,5078,129.4,183.4,8.4,8.83,13.20,2.64,11.2,530.0,1,0,0,0,0,1,0,0,33.27,37.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.38,15.80,13.95,-0.57,1.85,34816,100.0,100.0,100.0,0,0,
33.220,5092,129.4,183.4,8.5,8.75,13.20,2.70,11.4,530.0,1,0,0,0,0,1,0,0,34.63,37.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.32,15.66,13.94,-0.62,1.72,34816,100.0,100.0,100.0,0,0,
33.229,5092,129.4,183.4,8.4,8.81,13.20,2.70,11.4,530.0,1,0,0,0,0,1,0,0,33.72,37.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.33,15.35,13.94,-0.60,1.41,34816,100.0,100.0,100.0,0,0,
33.240,5096,129.4,183.4,8.4,8.79,13.20,2.75,11.7,530.0,1,0,0,0,0,1,0,0,33.84,37.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.30,15.23,13.89,-0.59,1.34,34816,100.0,100.0,100.0,0,0,
33.250,5074,129.4,183.4,8.5,8.72,13.20,2.79,11.8,530.0,1,0,0,0,0,1,0,0,35.20,37.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.24,15.14,13.88,-0.63,1.26,34816,100.0,100.0,100.0,0,0,
33.260,5063,129.4,183.4,8.5,8.81,13.20,2.83,12.0,530.0,1,0,0,0,0,1,0,0,32.63,37.56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.22,15.07,13.95,-0.74,1.12,34816,100.0,100.0,100.0,0,0,
33.270,5061,129.4,183.4,8.4,8.75,13.20,2.70,11.4,530.0,1,0,0,0,0,1,0,0,33.70,37.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.19,15.10,13.98,-0.79,1.12,34816,100.0,100.0,100.0,0,0,
33.281,5069,129.4,183.4,8.5,8.74,13.20,2.76,11.6,530.0,1,0,0,0,0,1,0,0,33.72,37.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.14,15.05,13.99,-0.85,1.06,34816,100.0,100.0,100.0,0,0,
33.290,5062,129.4,183.4,8.5,8.67,13.20,2.79,11.8,530.0,1,0,0,0,0,1,0,0,33.40,37.19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.16,14.95,13.97,-0.81,0.98,34816,100.0,100.0,100.0,0,0,
33.300,5062,129.4,183.4,8.4,8.76,13.20,2.79,11.8,530.0,1,0,0,0,0,1,0,0,33.59,37.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.14,14.88,13.97,-0.82,0.91,34816,100.0,100.0,100.0,0,0,
33.310,5047,129.4,183.4,8.4,8.76,13.20,2.75,11.6,530.0,1,0,0,0,0,1,0,0,32.59,37.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0.0,0.0,0.0,13.13,14.92,13.98,-0.85,0.94,34816,100.0,100.0,100.0,0,0,
33.320,5043,129.4,183.4,8.5,8.70,13.20,2.72,11.4,530.0,1,0,0,0,0,1,0,0,33.95,37.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.13,14.96,14.04,-0.91,0.93,34816,100.0,100.0,100.0,0,0,
33.330,5038,129.4,183.4,8.5,8.85,13.20,2.77,11.6,530.0,1,0,0,0,0,1,0,0,32.32,37.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.16,14.95,14.04,-0.88,0.91,34816,100.0,100.0,100.0,0,0,
33.340,5036,129.4,183.4,8.4,8.77,13.20,2.61,11.0,530.0,1,0,0,0,0,1,0,0,33.88,37.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.14,15.01,14.05,-0.91,0.96,34816,100.0,100.0,100.0,0,0,
33.350,5034,129.4,183.4,8.4,8.76,13.20,2.69,11.3,530.0,1,0,0,0,0,1,0,0,34.13,37.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.13,15.08,14.07,-0.94,1.01,34816,100.0,100.0,100.0,0,0,
33.360,5034,129.4,183.4,8.4,8.81,13.20,2.69,11.3,530.0,1,0,0,0,0,1,0,0,31.97,37.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.14,15.02,14.07,-0.93,0.96,34816,100.0,100.0,100.0,0,0,
33.370,5013,129.4,183.4,8.4,8.83,13.20,2.64,11.1,530.0,1,0,0,0,0,1,0,0,33.55,37.19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.13,15.02,14.07,-0.94,0.96,34816,100.0,100.0,100.0,0,0,
33.380,4993,129.4,183.4,8.4,8.82,13.20,2.58,10.8,530.0,1,0,0,0,0,1,0,0,31.92,37.69,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.10,15.07,14.14,-1.04,0.93,34816,100.0,100.0,100.0,0,0,
33.390,4991,129.4,183.4,8.5,8.92,13.20,2.56,10.7,530.0,1,0,0,0,0,1,0,0,32.34,37.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.13,15.01,14.20,-1.07,0.81,34816,100.0,100.0,100.0,0,0,
33.401,4997,129.4,183.4,8.5,8.89,13.20,2.48,10.3,530.0,1,0,0,0,0,1,0,0,32.95,37.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.10,14.96,14.21,-1.12,0.75,34816,100.0,100.0,100.0,0,0,
33.411,4975,129.4,183.4,8.5,8.83,13.20,2.51,10.5,530.0,1,0,0,0,0,1,0,0,32.25,37.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.08,15.10,14.19,-1.10,0.91,34816,100.0,100.0,100.0,0,0,
33.420,4975,129.4,183.4,8.4,8.92,13.20,2.51,10.5,530.0,1,0,0,0,0,1,0,0,32.50,37.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.07,15.36,14.19,-1.12,1.18,34816,100.0,100.0,100.0,0,0,
33.430,4983,129.4,183.4,8.5,8.87,13.20,2.46,10.2,530.0,1,0,0,0,0,1,0,0,32.27,37.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0.0,0.0,0.0,13.05,15.42,14.26,-1.21,1.16,34816,100.0,100.0,100.0,0,0,
33.440,5020,129.4,183.4,8.5,8.75,13.20,2.50,10.4,530.0,1,0,0,0,0,1,0,0,33.22,37.19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.05,15.32,14.23,-1.18,1.09,34816,100.0,100.0,100.0,0,0,
33.450,5031,129.4,183.4,8.5,8.84,13.20,2.67,11.2,530.0,1,0,0,0,0,1,0,0,32.47,37.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.02,15.11,14.11,-1.09,1.00,34816,100.0,100.0,100.0,0,0,
33.460,5018,127.7,183.4,8.5,8.78,13.20,2.61,10.9,530.0,1,0,0,0,0,1,0,0,32.82,37.56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.04,14.91,14.08,-1.04,0.82,34816,100.0,100.0,100.0,0,0,
33.470,5032,129.3,183.4,8.5,8.77,13.20,2.64,11.0,530.0,1,0,0,0,0,1,0,0,33.77,37.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.02,14.85,14.13,-1.10,0.72,34816,100.0,100.0,100.0,0,0,
33.480,5032,127.7,183.4,8.5,8.81,13.20,2.64,11.0,530.0,1,0,0,0,0,1,0,0,32.77,37.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,12.98,14.77,14.13,-1.15,0.65,34816,100.0,100.0,100.0,0,0,
33.490,5049,127.6,183.4,8.4,8.82,13.20,2.64,11.1,530.0,1,0,0,0,0,1,0,0,33.40,37.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.04,14.69,14.08,-1.04,0.60,34816,100.0,100.0,100.0,0,0,
33.500,5044,127.6,183.4,8.4,8.70,13.20,2.66,11.2,530.0,1,0,0,0,0,1,0,0,33.70,37.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.02,14.61,14.02,-1.00,0.59,34816,100.0,100.0,100.0,0,0,
33.510,5027,129.3,183.4,8.4,8.81,13.20,2.78,11.7,530.0,1,0,0,0,0,1,0,0,33.38,37.19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.02,14.58,14.04,-1.01,0.54,34816,100.0,100.0,100.0,0,0,
33.518,5043,127.7,183.4,8.4,8.82,13.20,2.63,11.0,530.0,1,0,0,0,0,1,0,0,33.45,37.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0.0,0.0,0.0,13.05,14.57,14.10,-1.04,0.47,34816,100.0,100.0,100.0,0,0,
